id_mutation,lot_numero,surface_carrez
2021-1688684,22,10.6
2021-1688688,39,91.55
2021-1688689,9,20.83
2021-1688690,11,164.93
2021-1688693,13,33.01
2021-1688693,13,33.01
2021-1688694,12,42.16
2021-1688694,12,42.16
2021-1688696,85,33.81
2021-1688696,85,33.81
2021-1688697,426,37.3
2021-1688697,426,37.3
2021-1688698,45,28.68
2021-1688700,207,32.0
2021-1688700,207,32.0
2021-1688702,15,58.57
2021-1688703,2307,73.3
2021-1688703,2307,73.3
2021-1688704,16,49.85
2021-1688704,16,49.85
2021-1688706,25,11.77
2021-1688707,17,25.34
2021-1688708,48,26.05
2021-1688709,18,121.03
2021-1688710,138,99.83
2021-1688712,22,50.03
2021-1688713,25,30.71
2021-1688713,25,30.71
2021-1688716,2316,73.42
2021-1688716,2316,73.42
2021-1688717,7,67.2
2021-1688717,7,67.2
2021-1688721,112,38.35
2021-1688721,112,38.35
2021-1688723,5,18.16
2021-1688725,50,73.01
2021-1688726,14,37.53
2021-1688726,14,37.53
2021-1688727,57,37.02
2021-1688728,29,27.1
2021-1688729,29,44.44
2021-1688729,29,44.44
2021-1688731,50,55.5
2021-1688731,50,55.5
2021-1688733,13,20.54
2021-1688733,13,20.54
2021-1688736,27,14.07
2021-1688737,415,19.27
2021-1688739,17,8.92
2021-1688741,34,40.75
2021-1688741,34,40.75
2021-1688743,35,82.51
2021-1688743,35,82.51
2021-1688743,35,82.51
2021-1688743,35,82.51
2021-1688744,35,21.08
2021-1688745,10,18.67
2021-1688747,243,31.41
2021-1688747,243,31.41
2021-1688748,38,48.0
2021-1688749,11,6.04
2021-1688750,1080,30.84
2021-1688750,1080,30.84
2021-1688752,809,7.84
2021-1688752,811,7.35
2021-1688756,27,62.07
2021-1688757,30,17.23
2021-1688759,123,76.32
2021-1688759,123,76.32
2021-1688760,1,148.01
2021-1688760,1,148.01
2021-1688764,65,14.33
2021-1688765,35,75.05
2021-1688766,40,25.03
2021-1688767,25,25.38
2021-1688768,238,61.35
2021-1688768,238,61.35
2021-1688769,101,435.8
2021-1688770,93,9.97
2021-1688771,37,28.73
2021-1688773,16,26.0
2021-1688774,163,71.76
2021-1688774,163,71.76
2021-1688775,11,59.24
2021-1688775,11,59.24
2021-1688777,34,48.46
2021-1688777,34,48.46
2021-1688778,1229,14.15
2021-1688785,11,57.07
2021-1688785,11,57.07
2021-1688787,115,46.75
2021-1688787,115,46.75
2021-1688788,6,90.01
2021-1688789,3,117.81
2021-1688790,10,26.67
2021-1688790,10,26.67
2021-1688791,2,47.67
2021-1688794,11,418.01
2021-1688796,50,35.7
2021-1688796,50,35.7
2021-1688798,1,60.34
2021-1688799,6,96.73
2021-1688800,113,42.01
2021-1688800,113,42.01
2021-1688801,21,34.08
2021-1688802,12,23.99
2021-1688803,7,35.56
2021-1688803,7,35.56
2021-1688804,35,29.65
2021-1688806,4,49.92
2021-1688806,4,49.92
2021-1688807,72,32.63
2021-1688808,20,76.5
2021-1688810,102,11.94
2021-1688811,43,63.01
2021-1688811,43,63.01
2021-1688812,131,33.48
2021-1688813,104,52.65
2021-1688813,104,52.65
2021-1688815,7,18.07
2021-1688816,3,33.35
2021-1688817,33,34.28
2021-1688819,19,70.94
2021-1688819,19,70.94
2021-1688819,19,70.94
2021-1688823,10,45.32
2021-1688823,10,45.32
2021-1688823,10,45.32
2021-1688824,32,23.17
2021-1688825,22,6.08
2021-1688826,6,22.57
2021-1688827,3,16.35
2021-1688829,15,121.52
2021-1688829,15,121.52
2021-1688832,133,50.08
2021-1688832,133,50.08
2021-1688833,18,29.61
2021-1688833,18,29.61
2021-1688834,4,37.76
2021-1688838,21,20.36
2021-1688841,822,23.13
2021-1688842,6,29.63
2021-1688847,112,8.2
2021-1688852,3,34.82
2021-1688854,13,38.32
2021-1688854,13,38.32
2021-1688861,1,139.38
2021-1688861,3,54.69
2021-1688862,1052,34.9
2021-1688862,1052,34.9
2021-1688868,106,31.81
2021-1688873,43,85.84
2021-1688873,49,8.44
2021-1688873,43,85.84
2021-1688876,6,104.46
2021-1688876,6,104.46
2021-1688878,21,28.36
2021-1688878,21,28.36
2021-1688880,21,9.42
2021-1688880,21,9.42
2021-1688883,22,22.13
2021-1688883,22,22.13
2021-1688885,22,53.11
2021-1688886,18,7.2
2021-1688888,17,51.04
2021-1688888,17,51.04
2021-1688889,12,63.08
2021-1688890,40,14.36
2021-1688890,40,14.36
2021-1688891,117,23.1
2021-1688892,11,70.67
2021-1688893,7,59.7
2021-1688893,7,59.7
2021-1688895,18,58.08
2021-1688895,18,58.08
2021-1688896,148,24.62
2021-1688896,148,24.62
2021-1688897,10,57.43
2021-1688897,10,57.43
2021-1688898,642,51.78
2021-1688898,642,51.78
2021-1688898,642,51.78
2021-1688899,20,23.72
2021-1688900,17,89.01
2021-1688900,17,89.01
2021-1688902,23,30.04
2021-1688902,23,30.04
2021-1688904,62,25.09
2021-1688906,29,158.23
2021-1688906,29,158.23
2021-1688916,31,13.14
2021-1688923,26,195.97
2021-1688923,26,195.97
2021-1688924,20,64.48
2021-1688924,20,64.48
2021-1688924,20,64.48
2021-1688927,125,83.2
2021-1688932,37,12.5
2021-1688935,22,10.71
2021-1688937,11,63.8
2021-1688937,11,63.8
2021-1688940,19,40.24
2021-1688940,19,40.24
2021-1688944,7,178.32
2021-1688944,7,178.32
2021-1688945,28,158.02
2021-1688945,28,158.02
2021-1688947,207,38.78
2021-1688950,67,29.18
2021-1688951,202,34.66
2021-1688954,13,58.35
2021-1688958,10,50.06
2021-1688958,10,50.06
2021-1688960,1046,26.2
2021-1688960,1046,26.2
2021-1688963,14,190.16
2021-1688963,14,190.16
2021-1688964,14,47.46
2021-1688964,14,47.46
2021-1688965,23,40.05
2021-1688965,23,40.05
2021-1688966,13,23.4
2021-1688968,44,9.1
2021-1688969,7,38.93
2021-1688970,57,73.84
2021-1688970,57,73.84
2021-1688971,32,32.65
2021-1688971,32,32.65
2021-1688971,32,32.65
2021-1688972,42,24.31
2021-1688974,12,21.63
2021-1688974,12,21.63
2021-1688976,16,9.5
2021-1688977,900,14.5
2021-1688979,37,43.06
2021-1688979,37,43.06
2021-1688980,95,29.25
2021-1688980,95,29.25
2021-1688981,112,97.08
2021-1688985,220,278.09
2021-1688986,16,56.4
2021-1688986,16,56.4
2021-1688987,49,9.03
2021-1688988,13,83.82
2021-1688988,13,83.82
2021-1688989,15,12.15
2021-1688989,23,19.0
2021-1688989,5,9.6
2021-1688989,7,11.77
2021-1688989,8,10.93
2021-1688989,9,17.7
2021-1688989,10,17.7
2021-1688989,11,19.07
2021-1688989,13,9.8
2021-1688989,14,16.05
2021-1688989,16,11.12
2021-1688989,17,17.88
2021-1688989,19,9.55
2021-1688989,21,12.22
2021-1688989,22,11.23
2021-1688989,24,20.88
2021-1688989,25,10.14
2021-1688989,26,16.79
2021-1688989,27,13.48
2021-1688989,29,18.95
2021-1688989,30,21.61
2021-1688989,28,12.0
2021-1688989,12,19.07
2021-1688989,18,20.69
2021-1688990,5,74.43
2021-1688990,5,74.43
2021-1688991,77,14.0
2021-1688992,212,19.3
2021-1688992,212,19.3
2021-1688994,87,31.39
2021-1688994,87,31.39
2021-1688995,16,5.6
2021-1688995,16,5.6
2021-1688996,19,38.32
2021-1688996,19,38.32
2021-1688997,5,38.25
2021-1688997,5,38.25
2021-1688998,42,91.44
2021-1688998,42,91.44
2021-1688998,42,91.44
2021-1688999,13,33.61
2021-1689000,23,21.88
2021-1689000,23,21.88
2021-1689002,27,106.63
2021-1689002,27,106.63
2021-1689008,135,36.62
2021-1689008,135,36.62
2021-1689010,6,113.16
2021-1689011,11,135.03
2021-1689011,11,135.03
2021-1689012,57,106.14
2021-1689012,57,106.14
2021-1689012,57,106.14
2021-1689014,17,11.55
2021-1689015,19,27.6
2021-1689015,19,27.6
2021-1689016,38,28.08
2021-1689017,12,12.96
2021-1689018,17,167.06
2021-1689018,17,167.06
2021-1689020,33,19.08
2021-1689020,33,19.08
2021-1689021,7,36.69
2021-1689021,7,36.69
2021-1689024,62,18.76
2021-1689025,109,27.38
2021-1689032,50,18.52
2021-1689033,16,36.69
2021-1689034,19,33.68
2021-1689035,26,45.64
2021-1689036,18,34.18
2021-1689040,51,58.01
2021-1689042,105,114.0
2021-1689042,105,114.0
2021-1689042,105,114.0
2021-1689043,1,35.64
2021-1689044,1,78.84
2021-1689045,54,38.42
2021-1689045,54,38.42
2021-1689046,68,24.0
2021-1689047,20,100.18
2021-1689047,20,100.18
2021-1689048,18,10.97
2021-1689057,19,61.84
2021-1689057,19,61.84
2021-1689064,20,40.48
2021-1689072,15,8.02
2021-1689072,16,5.55
2021-1689072,17,6.32
2021-1689072,13,7.06
2021-1689072,18,6.81
2021-1689072,14,8.31
2021-1689077,9,26.01
2021-1689080,27,40.54
2021-1689081,53,158.87
2021-1689081,53,158.87
2021-1689082,2,38.93
2021-1689083,51,45.9
2021-1689085,9,50.89
2021-1689085,9,50.89
2021-1689086,12,97.01
2021-1689086,12,97.01
2021-1689087,56,37.96
2021-1689087,56,37.96
2021-1689088,23,31.0
2021-1689092,206,17.57
2021-1689093,11,21.13
2021-1689093,11,21.13
2021-1689094,2,44.7
2021-1689094,2,44.7
2021-1689095,19,18.49
2021-1689096,15,29.34
2021-1689097,51,68.95
2021-1689097,51,68.95
2021-1689099,63,17.66
2021-1689100,17,54.64
2021-1689100,17,54.64
2021-1689100,17,54.64
2021-1689101,17,14.44
2021-1689104,405,143.52
2021-1689104,405,143.52
2021-1689105,6,25.75
2021-1689106,12,101.2
2021-1689106,12,101.2
2021-1689106,12,101.2
2021-1689107,10,4.77
2021-1689108,128,46.5
2021-1689108,128,46.5
2021-1689115,23,34.18
2021-1689119,13,50.58
2021-1689121,13,77.73
2021-1689121,13,77.73
2021-1689123,30,35.1
2021-1689123,30,35.1
2021-1689124,3,37.96
2021-1689125,3,73.2
2021-1689127,43,70.52
2021-1689127,43,70.52
2021-1689128,68,27.1
2021-1689130,71,25.89
2021-1689132,69,39.61
2021-1689133,35,59.18
2021-1689133,35,59.18
2021-1689136,24,35.09
2021-1689136,24,35.09
2021-1689138,19,32.07
2021-1689138,19,32.07
2021-1689139,1,30.35
2021-1689143,16,14.01
2021-1689146,23,48.84
2021-1689146,23,48.84
2021-1689149,45,69.51
2021-1689149,45,69.51
2021-1689150,62,20.35
2021-1689151,17,21.83
2021-1689152,11,69.19
2021-1689153,906,73.3
2021-1689153,906,73.3
2021-1689156,12,110.51
2021-1689156,12,110.51
2021-1689157,15,65.74
2021-1689157,15,65.74
2021-1689158,8,21.02
2021-1689159,8,36.15
2021-1689160,19,59.65
2021-1689160,19,59.65
2021-1689161,29,74.51
2021-1689162,18,31.9
2021-1689163,15,28.07
2021-1689163,15,28.07
2021-1689166,42,43.95
2021-1689168,18,13.38
2021-1689170,222,51.9
2021-1689170,222,51.9
2021-1689171,55,158.75
2021-1689172,2,54.51
2021-1689173,7,61.31
2021-1689173,7,61.31
2021-1689174,27,24.55
2021-1689175,10,15.4
2021-1689176,48,30.91
2021-1689177,17,50.7
2021-1689178,36,14.72
2021-1689181,18,12.44
2021-1689185,14,8.0
2021-1689186,19,92.24
2021-1689187,14,41.06
2021-1689190,30,8.17
2021-1689194,12,43.16
2021-1689194,12,43.16
2021-1689195,41,58.32
2021-1689195,41,58.32
2021-1689197,35,44.11
2021-1689198,12,227.62
2021-1689198,12,227.62
2021-1689199,18,41.87
2021-1689201,3,14.02
2021-1689202,12,78.01
2021-1689202,12,78.01
2021-1689203,101,48.4
2021-1689207,2,21.0
2021-1689208,64,68.4
2021-1689213,53,11.74
2021-1689214,9,111.1
2021-1689215,30,103.93
2021-1689215,30,103.93
2021-1689219,11,124.4
2021-1689219,11,124.4
2021-1689224,13,81.71
2021-1689226,47,26.71
2021-1689226,47,26.71
2021-1689233,17,120.12
2021-1689234,75,44.63
2021-1689235,36,73.2
2021-1689237,22,34.75
2021-1689239,38,12.73
2021-1689239,19,16.0
2021-1689241,20,84.01
2021-1689241,20,84.01
2021-1689242,203,53.3
2021-1689244,14,164.49
2021-1689244,14,164.49
2021-1689244,14,164.49
2021-1689247,124,42.5
2021-1689247,124,42.5
2021-1689248,15,58.04
2021-1689248,15,58.04
2021-1689250,2,43.48
2021-1689251,188,27.2
2021-1689252,29,8.32
2021-1689254,104,34.8
2021-1689254,104,34.8
2021-1689256,109,99.1
2021-1689257,94,19.34
2021-1689258,4,57.22
2021-1689259,31,13.08
2021-1689261,53,26.83
2021-1689262,17,32.81
2021-1689263,21,61.44
2021-1689263,21,61.44
2021-1689264,17,75.42
2021-1689264,17,75.42
2021-1689265,21,46.1
2021-1689265,21,46.1
2021-1689269,13,83.05
2021-1689269,13,83.05
2021-1689270,104,14.11
2021-1689271,64,18.92
2021-1689275,8,61.04
2021-1689275,8,61.04
2021-1689276,26,55.92
2021-1689276,26,55.92
2021-1689278,42,22.8
2021-1689278,42,22.8
2021-1689279,14,89.1
2021-1689279,11,97.11
2021-1689280,86,21.2
2021-1689280,86,21.2
2021-1689281,30,30.3
2021-1689283,206,90.58
2021-1689283,206,90.58
2021-1689283,206,90.58
2021-1689284,19,46.02
2021-1689284,19,46.02
2021-1689285,26,30.04
2021-1689285,26,30.04
2021-1689286,26,27.51
2021-1689289,8,14.5
2021-1689290,7,61.86
2021-1689294,11,49.39
2021-1689294,11,49.39
2021-1689295,1,92.94
2021-1689298,1,53.7
2021-1689299,18,7.75
2021-1689300,14,64.52
2021-1689300,14,64.52
2021-1689301,10,18.13
2021-1689302,132,61.99
2021-1689302,132,61.99
2021-1689302,132,61.99
2021-1689303,6,39.51
2021-1689303,6,39.51
2021-1689305,26,40.1
2021-1689305,26,40.1
2021-1689315,19,60.02
2021-1689315,19,60.02
2021-1689317,33,50.12
2021-1689317,33,50.12
2021-1689317,33,50.12
2021-1689320,12,37.1
2021-1689320,12,37.1
2021-1689322,17,25.22
2021-1689322,17,25.22
2021-1689327,10,58.0
2021-1689328,114,57.22
2021-1689328,114,57.22
2021-1689329,12,36.51
2021-1689329,12,36.51
2021-1689333,38,26.08
2021-1689333,38,26.08
2021-1689337,40,39.52
2021-1689340,59,34.47
2021-1689341,36,62.29
2021-1689343,21,116.5
2021-1689343,21,116.5
2021-1689346,118,31.67
2021-1689346,118,31.67
2021-1689347,17,44.55
2021-1689348,113,28.7
2021-1689348,113,28.7
2021-1689349,108,50.03
2021-1689349,108,50.03
2021-1689351,16,11.19
2021-1689352,2,22.75
2021-1689357,20,26.04
2021-1689358,15,75.83
2021-1689358,15,75.83
2021-1689358,15,75.83
2021-1689358,15,75.83
2021-1689358,15,75.83
2021-1689360,5,45.01
2021-1689367,42,127.03
2021-1689367,42,127.03
2021-1689368,11,132.52
2021-1689368,11,132.52
2021-1689369,6,61.92
2021-1689369,6,61.92
2021-1689370,17,20.12
2021-1689371,45,106.39
2021-1689371,45,106.39
2021-1689373,67,24.66
2021-1689373,67,24.66
2021-1689374,56,30.07
2021-1689376,55,26.74
2021-1689376,55,26.74
2021-1689378,31,42.34
2021-1689378,31,42.34
2021-1689379,23,30.81
2021-1689380,30,19.52
2021-1689380,30,19.52
2021-1689382,37,65.04
2021-1689382,37,65.04
2021-1689383,2,19.74
2021-1689383,2,19.74
2021-1689384,16,24.25
2021-1689386,845,14.0
2021-1689387,110,30.04
2021-1689387,110,30.04
2021-1689388,14,25.6
2021-1689388,14,25.6
2021-1689390,83,68.65
2021-1689390,83,68.65
2021-1689393,3,24.42
2021-1689393,15,3.8
2021-1689393,1,57.2
2021-1689393,2,21.8
2021-1689393,1,57.2
2021-1689394,17,21.7
2021-1689395,11,140.65
2021-1689395,11,140.65
2021-1689396,12,21.8
2021-1689397,32,168.43
2021-1689398,3,11.64
2021-1689401,1001,30.43
2021-1689401,1001,30.43
2021-1689406,20,38.55
2021-1689406,20,38.55
2021-1689407,39,10.82
2021-1689408,108,53.82
2021-1689408,108,53.82
2021-1689409,30,21.49
2021-1689411,29,37.06
2021-1689411,29,37.06
2021-1689413,42,42.62
2021-1689415,62,16.33
2021-1689415,62,16.33
2021-1689416,131,35.27
2021-1689416,131,35.27
2021-1689417,24,43.05
2021-1689417,24,43.05
2021-1689418,39,115.86
2021-1689418,39,115.86
2021-1689418,39,115.86
2021-1689418,39,115.86
2021-1689418,39,115.86
2021-1689419,16,19.0
2021-1689420,16,24.54
2021-1689422,1380,68.4
2021-1689422,1380,68.4
2021-1689426,30,44.33
2021-1689427,28,89.92
2021-1689439,8,96.26
2021-1689440,262,22.92
2021-1689442,119,34.03
2021-1689444,10,29.1
2021-1689444,10,29.1
2021-1689445,74,28.75
2021-1689446,14,10.82
2021-1689447,16,27.18
2021-1689447,16,27.18
2021-1689448,11,40.45
2021-1689450,1,90.8
2021-1689450,1,90.8
2021-1689452,55,102.75
2021-1689452,55,102.75
2021-1689453,131,15.31
2021-1689455,25,28.45
2021-1689455,25,28.45
2021-1689457,20,11.98
2021-1689458,27,56.55
2021-1689458,27,56.55
2021-1689460,24,16.02
2021-1689460,24,16.02
2021-1689463,40,104.81
2021-1689463,40,104.81
2021-1689464,137,37.19
2021-1689480,29,18.3
2021-1689483,203,26.65
2021-1689483,203,26.65
2021-1689483,203,26.65
2021-1689483,203,26.65
2021-1689490,406,12.53
2021-1689495,30,60.02
2021-1689497,25,254.06
2021-1689497,25,254.06
2021-1689498,28,45.64
2021-1689498,28,45.64
2021-1689501,108,9.58
2021-1689506,67,21.6
2021-1689510,85,11.17
2021-1689510,93,28.7
2021-1689511,1093,42.4
2021-1689511,1093,42.4
2021-1689517,13,20.16
2021-1689519,11,142.11
2021-1689519,11,142.11
2021-1689519,18,26.5
2021-1689519,12,10.85
2021-1689520,10,49.6
2021-1689521,24,82.27
2021-1689521,24,82.27
2021-1689523,55,34.18
2021-1689523,55,34.18
2021-1689524,12,56.88
2021-1689527,5,27.7
2021-1689528,18,17.62
2021-1689530,31,31.24
2021-1689532,10,31.45
2021-1689535,13,25.31
2021-1689535,13,25.31
2021-1689540,11,76.5
2021-1689540,11,76.5
2021-1689541,11,31.86
2021-1689541,11,31.86
2021-1689542,8,95.6
2021-1689542,8,95.6
2021-1689543,3,87.79
2021-1689546,7,26.13
2021-1689546,7,26.13
2021-1689546,7,26.13
2021-1689548,1035,44.87
2021-1689548,1035,44.87
2021-1689556,11,47.53
2021-1689556,11,47.53
2021-1689557,22,54.21
2021-1689559,11,81.66
2021-1689559,11,81.66
2021-1689560,5,95.59
2021-1689560,5,95.59
2021-1689560,3,21.61
2021-1689561,23,30.53
2021-1689561,23,30.53
2021-1689565,113,48.46
2021-1689565,113,48.46
2021-1689566,117,42.07
2021-1689566,117,42.07
2021-1689566,117,42.07
2021-1689567,15,33.52
2021-1689567,15,33.52
2021-1689568,24,47.52
2021-1689570,121,72.3
2021-1689571,5,35.99
2021-1689571,5,35.99
2021-1689572,129,39.7
2021-1689573,12,36.79
2021-1689573,12,36.79
2021-1689575,104,75.91
2021-1689595,24,21.7
2021-1689595,24,21.7
2021-1689597,1,32.26
2021-1689597,1,32.26
2021-1689599,264,46.88
2021-1689601,42,19.64
2021-1689603,8,47.15
2021-1689604,100,25.82
2021-1689604,100,25.82
2021-1689605,20,32.56
2021-1689605,20,32.56
2021-1689606,45,17.0
2021-1689606,62,4.45
2021-1689606,63,4.2
2021-1689607,534,58.01
2021-1689607,534,58.01
2021-1689609,13,15.58
2021-1689610,2,18.38
2021-1689611,113,106.17
2021-1689611,113,106.17
2021-1689612,13,30.1
2021-1689613,10,123.66
2021-1689613,10,123.66
2021-1689615,14,96.47
2021-1689615,14,96.47
2021-1689616,18,32.54
2021-1689616,18,32.54
2021-1689620,127,22.14
2021-1689621,32,31.45
2021-1689621,32,31.45
2021-1689622,3,27.67
2021-1689623,342,28.0
2021-1689624,14,116.06
2021-1689624,14,116.06
2021-1689624,14,116.06
2021-1689625,118,24.0
2021-1689625,118,24.0
2021-1689626,20,110.11
2021-1689628,2,29.19
2021-1689629,212,118.72
2021-1689629,212,118.72
2021-1689630,1136,68.83
2021-1689630,1136,68.83
2021-1689633,16,94.3
2021-1689633,16,94.3
2021-1689634,37,36.02
2021-1689636,143,74.19
2021-1689636,143,74.19
2021-1689638,35,5.67
2021-1689643,27,31.01
2021-1689643,27,31.01
2021-1689644,12,36.46
2021-1689645,56,49.1
2021-1689645,56,49.1
2021-1689646,4,49.1
2021-1689647,70,10.36
2021-1689650,23,39.76
2021-1689652,306,112.12
2021-1689652,306,112.12
2021-1689653,111,52.11
2021-1689653,111,52.11
2021-1689653,111,52.11
2021-1689654,72,18.62
2021-1689655,102,19.63
2021-1689655,102,19.63
2021-1689655,102,19.63
2021-1689655,102,19.63
2021-1689658,16,81.03
2021-1689658,16,81.03
2021-1689659,119,62.12
2021-1689660,23,55.19
2021-1689660,23,55.19
2021-1689662,19,14.92
2021-1689663,15,40.41
2021-1689664,13,47.09
2021-1689664,13,47.09
2021-1689665,3,75.88
2021-1689668,19,58.58
2021-1689671,214,116.01
2021-1689671,214,116.01
2021-1689672,210,29.52
2021-1689672,210,29.52
2021-1689673,25,45.64
2021-1689677,6,69.0
2021-1689677,6,69.0
2021-1689679,34,41.95
2021-1689679,34,41.95
2021-1689680,34,28.02
2021-1689680,34,28.02
2021-1689682,7,32.66
2021-1689683,26,27.54
2021-1689685,6,21.4
2021-1689687,3,49.89
2021-1689687,3,49.89
2021-1689688,50,34.59
2021-1689689,126,41.38
2021-1689691,1,40.21
2021-1689692,4,27.6
2021-1689692,4,27.6
2021-1689693,10,51.44
2021-1689693,10,51.44
2021-1689694,35,8.21
2021-1689695,20,16.45
2021-1689696,18,9.55
2021-1689697,42,42.21
2021-1689697,42,42.21
2021-1689698,1,13.12
2021-1689699,14,40.45
2021-1689702,127,25.17
2021-1689702,127,25.17
2021-1689705,19,5.36
2021-1689706,13,36.16
2021-1689706,13,36.16
2021-1689707,11,49.7
2021-1689707,11,49.7
2021-1689709,29,14.09
2021-1689713,5,44.05
2021-1689713,5,44.05
2021-1689715,5,30.4
2021-1689717,7,57.91
2021-1689717,7,57.91
2021-1689721,5007,69.12
2021-1689721,5007,69.12
2021-1689723,14,80.19
2021-1689724,19,9.01
2021-1689725,48,26.0
2021-1689726,21,41.9
2021-1689726,21,41.9
2021-1689727,21,85.3
2021-1689727,21,85.3
2021-1689727,21,85.3
2021-1689730,17,41.48
2021-1689730,17,41.48
2021-1689731,30,19.75
2021-1689732,110,39.22
2021-1689732,110,39.22
2021-1689733,90,37.16
2021-1689735,37,17.49
2021-1689736,18,73.91
2021-1689736,18,73.91
2021-1689737,9,170.27
2021-1689737,9,170.27
2021-1689738,33,83.97
2021-1689739,22,19.25
2021-1689741,30,90.17
2021-1689741,30,90.17
2021-1689743,11,146.66
2021-1689743,11,146.66
2021-1689745,8,49.08
2021-1689745,8,49.08
2021-1689749,21,61.82
2021-1689749,21,61.82
2021-1689753,15,25.15
2021-1689754,10,39.9
2021-1689754,10,39.9
2021-1689754,10,39.9
2021-1689755,102,2280.0
2021-1689756,25,80.06
2021-1689757,18,21.88
2021-1689757,19,6.59
2021-1689757,18,21.88
2021-1689758,2,50.35
2021-1689760,16,35.51
2021-1689760,16,35.51
2021-1689762,15,14.5
2021-1689763,2,68.69
2021-1689763,2,68.69
2021-1689765,12,88.38
2021-1689765,12,88.38
2021-1689766,50,44.56
2021-1689766,50,44.56
2021-1689767,17,53.11
2021-1689769,93,30.78
2021-1689769,93,30.78
2021-1689771,28,14.45
2021-1689772,148,72.75
2021-1689772,148,72.75
2021-1689774,25,18.59
2021-1689776,1665,24.57
2021-1689776,1665,24.57
2021-1689777,7,12.25
2021-1689778,136,9.26
2021-1689779,22,7.63
2021-1689781,180,30.26
2021-1689786,106,2.79
2021-1689787,6,25.66
2021-1689788,70,6.5
2021-1689789,84,33.08
2021-1689789,84,33.08
2021-1689790,28,17.02
2021-1689790,28,17.02
2021-1689792,2,35.0
2021-1689793,11,109.6
2021-1689793,11,109.6
2021-1689794,15,74.45
2021-1689794,15,74.45
2021-1689794,15,74.45
2021-1689794,15,74.45
2021-1689795,16,8.64
2021-1689798,11,118.14
2021-1689798,11,118.14
2021-1689800,117,31.42
2021-1689802,105,173.6
2021-1689804,17,21.02
2021-1689804,17,21.02
2021-1689805,13,82.17
2021-1689807,19,85.83
2021-1689807,19,85.83
2021-1689813,2,72.19
2021-1689814,19,82.91
2021-1689814,19,82.91
2021-1689815,231,39.0
2021-1689815,231,39.0
2021-1689818,16,37.98
2021-1689818,16,37.98
2021-1689819,1,25.38
2021-1689822,6,102.38
2021-1689824,49,9.34
2021-1689825,41,94.7
2021-1689825,41,94.7
2021-1689827,10,41.09
2021-1689828,82,46.19
2021-1689828,82,46.19
2021-1689829,112,18.52
2021-1689830,103,41.56
2021-1689830,103,41.56
2021-1689831,13,51.37
2021-1689831,13,51.37
2021-1689833,145,10.26
2021-1689835,12,8.0
2021-1689840,11,30.38
2021-1689840,11,30.38
2021-1689842,38,28.65
2021-1689842,38,28.65
2021-1689845,104,61.48
2021-1689847,149,33.89
2021-1689848,4,96.33
2021-1689851,29,6.35
2021-1689853,4,158.32
2021-1689854,60,162.23
2021-1689856,17,44.13
2021-1689856,17,44.13
2021-1689857,26,92.54
2021-1689857,26,92.54
2021-1689858,5,44.4
2021-1689859,15,37.2
2021-1689859,15,37.2
2021-1689862,39,45.79
2021-1689863,14,92.04
2021-1689863,14,92.04
2021-1689864,37,75.04
2021-1689865,26,113.45
2021-1689866,12,91.93
2021-1689866,12,91.93
2021-1689867,7,50.17
2021-1689867,7,50.17
2021-1689868,2,43.3
2021-1689868,2,43.3
2021-1689871,12,40.89
2021-1689871,12,40.89
2021-1689873,51,47.18
2021-1689873,51,47.18
2021-1689874,18,64.78
2021-1689874,18,64.78
2021-1689875,20,37.13
2021-1689875,20,37.13
2021-1689877,31,22.69
2021-1689879,617,94.51
2021-1689879,617,94.51
2021-1689880,23,8.55
2021-1689882,18,6.77
2021-1689883,8,111.17
2021-1689883,8,111.17
2021-1689883,8,111.17
2021-1689885,208,283.7
2021-1689885,208,283.7
2021-1689887,12,98.82
2021-1689887,12,98.82
2021-1689889,7,53.09
2021-1689889,7,53.09
2021-1689890,53,11.1
2021-1689891,31,44.89
2021-1689891,31,44.89
2021-1689895,23,15.75
2021-1689897,4,79.38
2021-1689899,8,27.29
2021-1689899,8,27.29
2021-1689900,10,41.15
2021-1689903,39,50.17
2021-1689903,39,50.17
2021-1689905,23,25.61
2021-1689905,23,25.61
2021-1689911,8,94.52
2021-1689912,301,54.1
2021-1689915,72,26.19
2021-1689916,20,13.79
2021-1689919,205,29.12
2021-1689919,205,29.12
2021-1689919,205,29.12
2021-1689920,421,54.38
2021-1689922,68,16.77
2021-1689923,22,101.06
2021-1689924,11,73.57
2021-1689924,11,73.57
2021-1689924,11,73.57
2021-1689925,45,27.72
2021-1689927,47,25.91
2021-1689928,3,73.5
2021-1689929,13,90.29
2021-1689929,13,90.29
2021-1689930,9,57.04
2021-1689931,13,68.85
2021-1689932,21,85.02
2021-1689933,10,83.43
2021-1689935,5,54.63
2021-1689937,29,31.19
2021-1689938,1,81.0
2021-1689938,1,81.0
2021-1689939,1206,46.03
2021-1689939,1206,46.03
2021-1689940,32,66.07
2021-1689940,32,66.07
2021-1689941,101,106.92
2021-1689942,9,135.43
2021-1689942,9,135.43
2021-1689946,8,44.7
2021-1689946,8,44.7
2021-1689947,321,58.65
2021-1689949,8,54.81
2021-1689949,8,54.81
2021-1689954,39,48.79
2021-1689954,39,48.79
2021-1689955,110,90.63
2021-1689955,110,90.63
2021-1689956,16,42.49
2021-1689956,16,42.49
2021-1689957,23,34.02
2021-1689957,23,34.02
2021-1689958,8,59.27
2021-1689960,3,58.84
2021-1689962,2128,36.11
