id_mutation,lot_numero,surface_carrez
2025-487937,50,56.54
2025-487938,29,16.72
2025-487938,29,16.72
2025-487941,80,3.11
2025-487941,214,7.54
2025-487943,8,55.56
2025-487944,18,47.12
2025-487944,18,47.12
2025-487945,14,31.05
2025-487946,46,77.6
2025-487946,46,77.6
2025-487947,80,29.15
2025-487947,80,29.15
2025-487948,44,125.71
2025-487948,44,125.71
2025-487950,42,18.17
2025-487951,257,69.87
2025-487951,257,69.87
2025-487954,36,23.81
2025-487954,36,23.81
2025-487956,27,20.01
2025-487956,27,20.01
2025-487957,7,37.84
2025-487958,20,33.25
2025-487958,20,33.25
2025-487960,34,46.98
2025-487961,21,52.52
2025-487961,21,52.52
2025-487963,13,45.08
2025-487963,13,45.08
2025-487964,1,54.28
2025-487964,1,54.28
2025-487967,11,110.41
2025-487967,11,110.41
2025-487968,10,28.7
2025-487970,11,47.12
2025-487973,343,126.87
2025-487973,343,126.87
2025-487978,1,85.6
2025-487979,15,26.11
2025-487980,8,169.95
2025-487980,8,169.95
2025-487980,8,169.95
2025-487980,8,169.95
2025-487981,15,17.66
2025-487982,15,55.42
2025-487982,15,55.42
2025-487983,18,37.36
2025-487985,314,49.66
2025-487985,314,49.66
2025-487986,389,19.76
2025-487987,49,65.8
2025-487987,49,65.8
2025-487990,7,64.66
2025-487991,8,49.53
2025-487995,5,28.45
2025-487996,21,87.21
2025-487996,21,87.21
2025-487999,5,29.23
2025-487999,5,29.23
2025-488000,21,22.27
2025-488001,29,77.85
2025-488002,9,37.51
2025-488004,11,95.26
2025-488007,44,20.0
2025-488007,44,20.0
2025-488011,383,88.58
2025-488011,383,88.58
2025-488011,555,5.0
2025-488012,1078,59.16
2025-488012,1078,59.16
2025-488013,11,44.65
2025-488013,11,44.65
2025-488014,15,97.59
2025-488014,15,97.59
2025-488014,15,97.59
2025-488017,1,35.28
2025-488019,51,15.4
2025-488020,43,23.3
2025-488020,43,23.3
2025-488021,13,28.37
2025-488023,444,54.36
2025-488026,105,46.84
2025-488027,33,23.1
2025-488029,15,39.06
2025-488030,26,15.95
2025-488031,24,51.9
2025-488031,24,51.9
2025-488035,8,62.7
2025-488035,8,62.7
2025-488037,19,51.0
2025-488043,12,62.3
2025-488044,103,165.11
2025-488046,37,9.91
2025-488047,11,16.65
2025-488048,94,93.21
2025-488049,29,53.5
2025-488050,110,46.48
2025-488050,110,46.48
2025-488051,7,21.23
2025-488053,18,8.71
2025-488055,30,39.1
2025-488055,30,39.1
2025-488056,258,15.21
2025-488058,298,40.8
2025-488058,298,40.8
2025-488059,12,91.82
2025-488060,15,38.5
2025-488061,9,40.8
2025-488061,9,40.8
2025-488062,48,12.84
2025-488063,22,40.95
2025-488063,22,40.95
2025-488065,48,71.34
2025-488067,5,23.07
2025-488068,3,25.75
2025-488069,15,56.47
2025-488070,12,27.2
2025-488071,204,69.23
2025-488071,204,69.23
2025-488072,15,30.54
2025-488072,15,30.54
2025-488073,3,70.56
2025-488073,3,70.56
2025-488075,23,42.73
2025-488076,21,58.0
2025-488077,1482,57.96
2025-488078,2,20.88
2025-488079,61,43.07
2025-488080,7,85.39
2025-488081,1,81.08
2025-488082,15,40.6
2025-488082,15,40.6
2025-488083,14,42.57
2025-488083,14,42.57
2025-488084,6,24.07
2025-488085,17,47.85
2025-488087,26,37.01
2025-488090,32,58.59
2025-488092,8,45.12
2025-488093,10,67.95
2025-488094,6,16.75
2025-488095,3,38.61
2025-488096,13,22.36
2025-488096,13,22.36
2025-488097,4,27.35
2025-488098,30,28.15
2025-488099,51,35.6
2025-488099,51,35.6
2025-488101,8,90.14
2025-488101,8,90.14
2025-488105,4,52.78
2025-488106,113,17.86
2025-488106,113,17.86
2025-488107,24,18.1
2025-488108,1074,65.85
2025-488108,1074,65.85
2025-488109,26,29.0
2025-488109,26,29.0
2025-488110,102,30.78
2025-488113,51,8.73
2025-488116,1,55.52
2025-488117,27,34.44
2025-488118,23,22.08
2025-488118,27,8.27
2025-488119,1,53.6
2025-488120,449,16.67
2025-488121,475,15.01
2025-488123,20,30.74
2025-488126,7,33.82
2025-488127,40,26.7
2025-488128,25,45.37
2025-488128,25,45.37
2025-488129,21,105.15
2025-488129,21,105.15
2025-488133,136,67.02
2025-488133,136,67.02
2025-488133,136,67.02
2025-488135,5,37.53
2025-488136,26,71.81
2025-488136,26,71.81
2025-488138,8,28.06
2025-488138,8,28.06
2025-488140,17,149.29
2025-488140,17,149.29
2025-488141,17,6.77
2025-488143,8,52.58
2025-488143,8,52.58
2025-488144,10,120.05
2025-488144,10,120.05
2025-488145,518,140.05
2025-488145,518,140.05
2025-488145,518,140.05
2025-488146,10,61.51
2025-488146,10,61.51
2025-488147,52,42.7
2025-488148,8,49.83
2025-488148,9,49.83
2025-488148,9,49.83
2025-488150,26,48.02
2025-488150,26,48.02
2025-488151,47,51.66
2025-488152,22,18.83
2025-488153,333,17.38
2025-488154,14,22.53
2025-488154,14,22.53
2025-488155,142,21.71
2025-488156,47,8.47
2025-488158,14,33.57
2025-488160,21,19.68
2025-488161,8,9.46
2025-488163,64,34.49
2025-488164,10,7.79
2025-488165,16,21.21
2025-488165,16,21.21
2025-488166,17,25.1
2025-488166,17,25.1
2025-488167,20,32.86
2025-488168,16,28.79
2025-488169,23,12.85
2025-488170,9,46.15
2025-488170,9,46.15
2025-488171,113,22.0
2025-488172,12,128.27
2025-488174,123,63.9
2025-488174,123,63.9
2025-488175,343,22.59
2025-488175,343,22.59
2025-488176,1174,46.8
2025-488176,1174,46.8
2025-488176,1174,46.8
2025-488178,26,15.69
2025-488179,27,50.24
2025-488179,27,50.24
2025-488180,106,191.93
2025-488180,106,191.93
2025-488180,106,191.93
2025-488181,30,32.89
2025-488183,38,47.67
2025-488183,38,47.67
2025-488184,26,59.61
2025-488185,41,17.14
2025-488187,11,12.78
2025-488188,88,90.94
2025-488190,18,28.82
2025-488190,18,28.82
2025-488193,5,30.91
2025-488193,5,30.91
2025-488194,13,253.03
2025-488195,1007,69.29
2025-488196,1,46.1
2025-488197,15,33.46
2025-488198,87,6.1
2025-488200,14,180.06
2025-488201,35,13.15
2025-488202,8,43.2
2025-488204,17,24.98
2025-488206,18,49.4
2025-488206,18,49.4
2025-488208,65,28.3
2025-488209,30,12.01
2025-488210,33,104.95
2025-488210,33,104.95
2025-488210,33,104.95
2025-488211,42,17.9
2025-488212,2,65.74
2025-488212,2,65.74
2025-488214,10,30.47
2025-488215,356,37.87
2025-488215,356,37.87
2025-488216,19,26.92
2025-488218,2,39.9
2025-488219,1905,142.04
2025-488221,8007,24.02
2025-488223,30,24.32
2025-488225,27,43.76
2025-488225,27,43.76
2025-488227,6,15.12
2025-488233,13,57.7
2025-488233,13,57.7
2025-488235,22,23.16
2025-488236,136,31.03
2025-488236,136,31.03
2025-488239,23,13.07
2025-488241,21,200.0
2025-488242,2,42.23
2025-488244,66,40.29
2025-488245,54,46.35
2025-488246,62,27.14
2025-488246,62,27.14
2025-488247,38,73.65
2025-488248,42,21.64
2025-488250,14,59.33
2025-488250,14,59.33
2025-488251,15,9.03
2025-488252,5,72.33
2025-488254,1065,15.56
2025-488255,15,85.95
2025-488255,15,85.95
2025-488256,25,47.68
2025-488256,25,47.68
2025-488257,22,78.18
2025-488257,22,78.18
2025-488259,18,36.57
2025-488260,4,67.06
2025-488263,110,95.15
2025-488267,1891,33.07
2025-488267,1891,33.07
2025-488268,17,21.2
2025-488271,19,18.61
2025-488272,108,46.0
2025-488272,108,46.0
2025-488273,12,40.63
2025-488273,12,40.63
2025-488275,113,18.87
2025-488276,16,33.32
2025-488276,16,33.32
2025-488278,31,9.92
2025-488280,11,62.34
2025-488280,11,62.34
2025-488281,1,44.01
2025-488281,1,44.01
2025-488283,1037,47.2
2025-488285,16,21.22
2025-488287,11,51.65
2025-488289,58,32.73
2025-488290,19,103.67
2025-488290,19,103.67
2025-488291,46,24.18
2025-488292,15,64.46
2025-488293,708,65.46
2025-488295,17,48.86
2025-488299,47,26.52
2025-488299,47,26.52
2025-488302,20,9.78
2025-488305,12,41.77
2025-488305,12,41.77
2025-488306,1,23.65
2025-488306,1,23.65
2025-488311,1,15.5
2025-488312,1046,62.82
2025-488313,65,45.28
2025-488314,110,87.25
2025-488315,26,34.72
2025-488315,26,34.72
2025-488316,71,26.81
2025-488316,71,26.81
2025-488317,2,45.09
2025-488318,17,32.95
2025-488318,17,32.95
2025-488320,21,27.41
2025-488323,225,24.86
2025-488323,225,24.86
2025-488326,6,54.91
2025-488327,9,31.16
2025-488327,9,31.16
2025-488328,4,336.54
2025-488328,4,336.54
2025-488328,4,336.54
2025-488331,24,61.42
2025-488331,24,61.42
2025-488332,45,16.18
2025-488333,6,24.47
2025-488333,6,24.47
2025-488334,7,156.15
2025-488335,30,26.26
2025-488337,1,49.7
2025-488338,29,94.01
2025-488338,29,94.01
2025-488338,29,94.01
2025-488339,49,64.43
2025-488339,49,64.43
2025-488340,22,26.02
2025-488341,15,105.26
2025-488341,15,105.26
2025-488342,104,59.77
2025-488343,32,27.29
2025-488344,9,20.36
2025-488344,9,20.36
2025-488346,9,54.44
2025-488346,9,54.44
2025-488348,7,75.78
2025-488348,7,75.78
2025-488348,7,75.78
2025-488349,131,54.23
2025-488349,131,54.23
2025-488350,25,36.68
2025-488351,17,24.04
2025-488351,17,24.04
2025-488352,5,36.82
2025-488352,5,36.82
2025-488353,11,20.01
2025-488353,11,20.01
2025-488355,111,66.0
2025-488355,111,66.0
2025-488356,9,32.03
2025-488359,1,184.9
2025-488363,38,26.69
2025-488365,56,62.04
2025-488367,52,12.29
2025-488368,266,77.81
2025-488368,266,77.81
2025-488369,25,73.92
2025-488369,25,73.92
2025-488370,6,12.75
2025-488371,5,62.81
2025-488371,5,62.81
2025-488372,101,16.98
2025-488373,6,42.1
2025-488375,1,11.15
2025-488375,1,11.15
2025-488378,59,6.7
2025-488379,15,27.3
2025-488379,15,27.3
2025-488380,38,42.88
2025-488382,45,19.24
2025-488384,111,25.4
2025-488385,6,28.56
2025-488385,6,28.56
2025-488389,1119,46.85
2025-488389,1119,46.85
2025-488390,52,24.53
2025-488391,17,21.66
2025-488392,45,25.32
2025-488392,45,25.32
2025-488393,31,41.81
2025-488395,16,44.8
2025-488397,1,53.27
2025-488399,82,41.68
2025-488399,82,41.68
2025-488400,25,26.17
2025-488400,25,26.17
2025-488401,33,43.0
2025-488401,33,43.0
2025-488402,10,70.35
2025-488403,223,10.98
2025-488404,41,17.05
2025-488405,21,7.65
2025-488406,241,52.37
2025-488406,241,52.37
2025-488407,41,33.11
2025-488407,41,33.11
2025-488408,10,13.06
2025-488408,10,13.06
2025-488411,62,28.14
2025-488411,62,28.14
2025-488412,27,26.1
2025-488413,25,38.06
2025-488414,26,27.19
2025-488414,26,27.19
2025-488415,84,25.15
2025-488416,14,13.9
2025-488416,14,13.9
2025-488417,195,28.89
2025-488417,195,28.89
2025-488425,23,66.0
2025-488425,23,66.0
2025-488426,39,21.89
2025-488426,39,21.89
2025-488428,19,170.07
2025-488428,19,170.07
2025-488428,19,170.07
2025-488430,24,5.45
2025-488430,12,73.67
2025-488430,12,73.67
2025-488431,209,58.78
2025-488431,209,58.78
2025-488432,41,36.94
2025-488435,28,33.1
2025-488435,28,33.1
2025-488436,19,24.41
2025-488442,84,56.55
2025-488442,84,56.55
2025-488443,1,45.18
2025-488443,1,45.18
2025-488446,12,108.55
2025-488447,7,82.77
2025-488447,7,82.77
2025-488448,11,96.68
2025-488448,11,96.68
2025-488451,66,50.19
2025-488452,9,25.0
2025-488453,40,69.07
2025-488454,74,31.39
2025-488454,74,31.39
2025-488455,710,1.0
2025-488457,10,32.4
2025-488457,10,32.4
2025-488458,24,49.4
2025-488458,24,49.4
2025-488460,19,12.87
2025-488461,4006,1427.0
2025-488461,4006,1427.0
2025-488462,14,51.05
2025-488462,14,51.05
2025-488463,2017,65.4
2025-488463,2017,65.4
2025-488467,116,69.02
2025-488467,116,69.02
2025-488468,14,28.13
2025-488469,1,32.5
2025-488470,14,48.1
2025-488475,12,40.45
2025-488477,113,17.15
2025-488478,45,17.81
2025-488479,105,56.27
2025-488480,149,48.94
2025-488480,149,48.94
2025-488482,13,71.36
2025-488482,13,71.36
2025-488483,17,53.75
2025-488486,1,51.15
2025-488491,172,51.71
2025-488491,172,51.71
2025-488492,13,13.74
2025-488493,10,12.54
2025-488495,6,100.04
2025-488497,119,23.76
2025-488503,9,14.43
2025-488504,54,56.31
2025-488504,54,56.31
2025-488505,10,33.14
2025-488506,34,16.15
2025-488508,3,21.93
2025-488509,19,34.61
2025-488510,11,87.59
2025-488512,2,93.16
2025-488513,18,36.02
2025-488514,24,24.35
2025-488514,24,24.35
2025-488515,91,4.0
2025-488517,10,28.95
2025-488518,26,41.91
2025-488518,26,41.91
2025-488519,4,40.17
2025-488520,40,17.07
2025-488522,13,18.41
2025-488523,102,29.81
2025-488523,102,29.81
2025-488524,13,49.87
2025-488524,13,49.87
2025-488526,2,35.04
2025-488528,9,58.0
2025-488528,9,58.0
2025-488529,15,121.1
2025-488529,15,121.1
2025-488530,11,32.2
2025-488533,154,8.22
2025-488535,98,19.2
2025-488536,11,21.1
2025-488538,20,20.59
2025-488539,70,29.02
2025-488540,43,42.73
2025-488541,21,40.11
2025-488541,21,40.11
2025-488545,20,53.7
2025-488546,16,36.83
2025-488546,16,36.83
2025-488547,56,52.74
2025-488547,56,52.74
2025-488548,59,17.4
2025-488549,23,25.2
2025-488550,15,113.56
2025-488550,15,113.56
2025-488552,31,65.3
2025-488552,203,10.0
2025-488553,2,30.94
2025-488553,2,30.94
2025-488555,40,40.61
2025-488555,40,40.61
2025-488556,166,44.55
2025-488558,18,28.33
2025-488559,81,14.84
2025-488560,61,28.35
2025-488560,61,28.35
2025-488562,26,9.28
2025-488564,26,45.84
2025-488564,26,45.84
2025-488565,27,33.5
2025-488568,27,5.0
2025-488570,39,30.61
2025-488570,39,30.61
2025-488572,1,115.1
2025-488572,1,115.1
2025-488574,50,20.75
2025-488577,12,34.38
2025-488578,103,89.56
2025-488579,139,62.01
2025-488579,139,62.01
2025-488579,139,62.01
2025-488580,24,57.54
2025-488580,24,57.54
2025-488581,546,49.9
2025-488581,547,49.9
2025-488587,62,19.06
2025-488588,2,84.0
2025-488589,206,93.98
2025-488589,206,93.98
2025-488590,419,56.8
2025-488591,6,42.3
2025-488591,6,42.3
2025-488592,30,15.07
2025-488595,7,53.15
2025-488595,7,53.15
2025-488596,11,42.05
2025-488596,11,42.05
2025-488597,18,25.5
2025-488598,377,38.02
2025-488600,109,17.01
2025-488600,109,17.01
2025-488601,16,12.56
2025-488602,70,14.0
2025-488603,6,47.16
2025-488603,6,47.16
2025-488604,12,35.86
2025-488612,120,22.06
2025-488615,83,35.57
2025-488615,83,35.57
2025-488619,19,39.96
2025-488619,19,39.96
2025-488621,2,20.54
2025-488621,2,20.54
2025-488624,2,31.36
2025-488624,2,31.36
2025-488624,2,31.36
2025-488626,4,77.72
2025-488628,270,13.52
2025-488630,3,104.4
2025-488631,14,25.1
2025-488633,13,12.92
2025-488634,19,28.48
2025-488634,19,28.48
2025-488635,5,26.58
2025-488635,5,26.58
2025-488638,47,18.15
2025-488639,27,26.79
2025-488641,61,27.21
2025-488641,61,27.21
2025-488642,33,33.09
2025-488643,28,141.72
2025-488643,28,141.72
2025-488644,12,79.73
2025-488644,12,79.73
2025-488645,23,41.36
2025-488645,23,41.36
2025-488646,127,38.27
2025-488646,127,38.27
2025-488649,1142,168.18
2025-488650,11,80.0
2025-488650,11,80.0
2025-488650,11,80.0
2025-488652,48,24.05
2025-488654,13,49.78
2025-488654,13,49.78
2025-488655,21,22.72
2025-488655,21,22.72
2025-488656,40,83.6
2025-488656,40,83.6
2025-488659,2,19.68
2025-488662,21,9.73
2025-488664,47,25.72
2025-488666,174,9.03
2025-488669,17,14.7
2025-488670,35,84.04
2025-488672,47,8.4
2025-488676,59,35.84
2025-488676,59,35.84
2025-488680,20,27.56
2025-488680,20,27.56
2025-488682,144,89.91
2025-488682,144,89.91
2025-488684,69,41.42
2025-488685,57,24.44
2025-488687,23,15.13
2025-488689,10,28.19
2025-488689,10,28.19
2025-488691,45,17.63
2025-488693,538,46.24
2025-488693,538,46.24
2025-488694,15,61.7
2025-488694,15,61.7
2025-488695,68,38.37
2025-488695,68,38.37
2025-488696,179,115.55
2025-488697,82,37.74
2025-488698,40,14.08
2025-488703,13,71.71
2025-488703,13,71.71
2025-488703,13,71.71
2025-488705,49,127.41
2025-488705,49,127.41
2025-488706,10,36.37
2025-488706,10,36.37
2025-488707,9,21.08
2025-488708,3,34.86
2025-488709,34,62.51
2025-488710,1,121.93
2025-488712,613,30.94
2025-488714,102,24.87
2025-488715,35,7.12
2025-488718,21,18.63
2025-488719,73,5.0
2025-488720,4,30.16
2025-488720,4,30.16
2025-488724,204,37.05
2025-488725,6,51.2
2025-488725,6,51.2
2025-488725,6,51.2
2025-488726,55,33.75
2025-488726,55,33.75
2025-488729,79,125.71
2025-488729,79,125.71
2025-488733,35,25.02
2025-488737,231,15.73
2025-488738,26,7.94
2025-488739,60,7.1
2025-488740,9,47.81
2025-488740,9,47.81
2025-488741,78,28.07
2025-488743,21,16.1
2025-488744,19,68.41
2025-488745,12,36.84
2025-488745,11,18.46
2025-488746,40,34.22
2025-488746,40,34.22
2025-488746,40,34.22
2025-488747,10,14.16
2025-488748,1998,61.53
2025-488751,16,5.0
2025-488752,110,86.48
2025-488753,23,13.71
2025-488754,35,59.97
2025-488754,35,59.97
2025-488755,12,42.85
2025-488759,106,38.69
2025-488759,106,38.69
2025-488760,122,36.7
2025-488761,13,60.12
2025-488763,38,29.04
2025-488765,26,53.81
2025-488765,26,53.81
2025-488766,21,77.32
2025-488766,21,77.32
2025-488767,22,55.67
2025-488768,28,11.9
2025-488769,4,99.61
2025-488770,26,27.02
2025-488770,26,27.02
2025-488778,34,29.2
2025-488781,17,48.64
2025-488785,304,38.88
2025-488785,305,38.58
2025-488785,306,37.4
2025-488785,307,36.08
2025-488785,301,33.04
2025-488785,303,39.52
2025-488786,7,61.14
2025-488786,7,61.14
2025-488787,14,25.03
2025-488788,2,48.13
2025-488789,36,25.6
2025-488790,11,26.5
2025-488791,19,36.3
2025-488792,12,163.14
2025-488792,12,163.14
2025-488793,24,154.88
2025-488793,22,154.64
2025-488793,24,154.88
2025-488793,24,154.88
2025-488793,33,6.14
2025-488793,34,7.49
2025-488793,22,154.64
2025-488794,83,43.1
2025-488796,11,78.87
2025-488796,11,78.87
2025-488797,34,19.63
2025-488800,102,65.0
2025-488804,9,4.86
2025-488806,18,66.78
2025-488806,18,66.78
2025-488807,20,56.98
2025-488807,20,56.98
2025-488808,1144,27.23
2025-488808,1144,27.23
2025-488809,23,48.07
2025-488810,6,60.01
2025-488811,14,15.75
2025-488812,21,33.25
2025-488812,21,33.25
2025-488814,27,45.4
2025-488814,27,45.4
2025-488816,69,15.31
2025-488817,10,18.54
2025-488818,12,35.52
2025-488821,10,270.0
2025-488821,10,270.0
2025-488821,10,270.0
2025-488821,10,270.0
2025-488822,1010,89.0
2025-488824,130,55.23
2025-488824,130,55.23
2025-488832,5,67.19
2025-488832,5,67.19
2025-488836,24,85.45
2025-488838,6,97.11
2025-488838,6,97.11
2025-488839,22,39.34
2025-488839,22,39.34
2025-488840,10,82.79
2025-488840,10,82.79
2025-488841,21,15.22
2025-488842,139,32.75
2025-488843,19,12.62
2025-488845,17,28.88
2025-488845,17,28.88
2025-488846,1383,68.11
2025-488846,1383,68.11
2025-488847,12,53.61
2025-488847,12,53.61
2025-488848,5,132.25
2025-488848,15,6.14
2025-488848,5,132.25
2025-488850,86,44.48
2025-488850,86,44.48
2025-488851,20,48.26
2025-488853,6,75.91
2025-488856,100,50.2
2025-488856,100,50.2
2025-488857,16,321.46
2025-488858,24,40.77
2025-488858,24,40.77
2025-488859,18,26.57
2025-488861,172,25.54
2025-488863,6,137.04
2025-488863,6,137.04
2025-488864,126,24.2
2025-488865,9,125.22
2025-488865,9,125.22
2025-488865,9,125.22
2025-488866,17,37.0
2025-488866,17,37.0
2025-488867,8,36.62
2025-488870,55,29.29
2025-488870,55,29.29
2025-488871,26,10.11
2025-488872,3,117.0
2025-488874,18,36.43
2025-488874,18,36.43
2025-488875,36,37.5
2025-488875,36,37.5
2025-488877,41,47.23
2025-488877,41,47.23
2025-488879,19,28.11
2025-488880,5,100.16
2025-488880,5,100.16
2025-488881,67,25.25
2025-488882,22,40.57
2025-488883,5,85.02
2025-488883,5,85.02
2025-488884,17,27.91
2025-488885,1,19.37
2025-488889,46,14.31
2025-488891,27,108.29
2025-488891,27,108.29
2025-488892,20,15.34
2025-488893,8,13.8
2025-488894,5,104.41
2025-488895,3011,56.22
2025-488895,3011,56.22
2025-488896,5,94.1
2025-488896,5,94.1
2025-488898,10,28.59
2025-488899,85,25.8
2025-488900,21,8.0
2025-488903,62,10.0
2025-488904,17,34.39
2025-488906,8,12.6
2025-488908,38,24.2
2025-488909,5,27.16
2025-488911,11,37.23
2025-488911,11,37.23
2025-488913,17,66.16
2025-488913,17,66.16
2025-488914,281,64.8
2025-488914,281,64.8
2025-488915,10,36.09
2025-488915,10,36.09
2025-488916,132,15.03
2025-488918,23,24.36
2025-488921,116,65.2
2025-488921,116,65.2
2025-488926,4,42.94
2025-488927,17,50.13
2025-488928,13,40.26
2025-488930,29,64.31
2025-488932,33,50.72
2025-488932,33,50.72
2025-488932,33,50.72
2025-488933,3,29.75
2025-488933,3,29.75
2025-488935,2,55.56
2025-488935,2,55.56
2025-488939,25,14.43
2025-488940,14,36.72
2025-488940,14,36.72
2025-488944,1,28.66
2025-488944,1,28.66
2025-488945,32,36.07
2025-488946,59,11.04
2025-488947,58,29.13
2025-488947,58,29.13
2025-488948,31,6.95
2025-488949,59,15.8
2025-488950,7,51.15
2025-488950,7,51.15
