code_insee,population_totale,superficie_km2,revenu_median,densite_pop_km2
75107,48898,4090057.18546976,57650.0,0.011955334065673671
75107,48898,4090057.18546976,47180.0,0.011955334065673671
75107,48898,4090057.18546976,47750.0,0.011955334065673671
75107,48898,4090057.18546976,64570.0,0.011955334065673671
75107,48898,4090057.18546976,54100.0,0.011955334065673671
75107,48898,4090057.18546976,65060.0,0.011955334065673671
75107,48898,4090057.18546976,43360.0,0.011955334065673671
75107,48898,4090057.18546976,46030.0,0.011955334065673671
75107,48898,4090057.18546976,47170.0,0.011955334065673671
75107,48898,4090057.18546976,36270.0,0.011955334065673671
75107,48898,4090057.18546976,41870.0,0.011955334065673671
75107,48898,4090057.18546976,38460.0,0.011955334065673671
75107,48898,4090057.18546976,73040.0,0.011955334065673671
75107,48898,4090057.18546976,70840.0,0.011955334065673671
75107,48898,4090057.18546976,58120.0,0.011955334065673671
75107,48898,4090057.18546976,50190.0,0.011955334065673671
75107,48898,4090057.18546976,42750.0,0.011955334065673671
75107,48898,4090057.18546976,63190.0,0.011955334065673671
75108,35936,3880036.39704363,52660.0,0.00926176878840137
75108,35936,3880036.39704363,51940.0,0.00926176878840137
75108,35936,3880036.39704363,41710.0,0.00926176878840137
75108,35936,3880036.39704363,33050.0,0.00926176878840137
75108,35936,3880036.39704363,51550.0,0.00926176878840137
75108,35936,3880036.39704363,49240.0,0.00926176878840137
75108,35936,3880036.39704363,48670.0,0.00926176878840137
75108,35936,3880036.39704363,57860.0,0.00926176878840137
75108,35936,3880036.39704363,60210.0,0.00926176878840137
75108,35936,3880036.39704363,60730.0,0.00926176878840137
75108,35936,3880036.39704363,57190.0,0.00926176878840137
75108,35936,3880036.39704363,45960.0,0.00926176878840137
75108,35936,3880036.39704363,53590.0,0.00926176878840137
75108,35936,3880036.39704363,50190.0,0.00926176878840137
75108,35936,3880036.39704363,57020.0,0.00926176878840137
75109,59023,2178303.27487137,42960.0,0.02709585973674182
75109,59023,2178303.27487137,48390.0,0.02709585973674182
75109,59023,2178303.27487137,41690.0,0.02709585973674182
75109,59023,2178303.27487137,51620.0,0.02709585973674182
75109,59023,2178303.27487137,48720.0,0.02709585973674182
75109,59023,2178303.27487137,41850.0,0.02709585973674182
75109,59023,2178303.27487137,42090.0,0.02709585973674182
75109,59023,2178303.27487137,32410.0,0.02709585973674182
75109,59023,2178303.27487137,34200.0,0.02709585973674182
75109,59023,2178303.27487137,45320.0,0.02709585973674182
75109,59023,2178303.27487137,42930.0,0.02709585973674182
75109,59023,2178303.27487137,39880.0,0.02709585973674182
75109,59023,2178303.27487137,31430.0,0.02709585973674182
75109,59023,2178303.27487137,37460.0,0.02709585973674182
75109,59023,2178303.27487137,40210.0,0.02709585973674182
75109,59023,2178303.27487137,41740.0,0.02709585973674182
75109,59023,2178303.27487137,37330.0,0.02709585973674182
75109,59023,2178303.27487137,36590.0,0.02709585973674182
75109,59023,2178303.27487137,32750.0,0.02709585973674182
75109,59023,2178303.27487137,39620.0,0.02709585973674182
75109,59023,2178303.27487137,38990.0,0.02709585973674182
75109,59023,2178303.27487137,39980.0,0.02709585973674182
75109,59023,2178303.27487137,34510.0,0.02709585973674182
75109,59023,2178303.27487137,41970.0,0.02709585973674182
75109,59023,2178303.27487137,38110.0,0.02709585973674182
75109,59023,2178303.27487137,35280.0,0.02709585973674182
75110,82348,2891739.44162064,32000.0,0.028476977840662252
75110,82348,2891739.44162064,27790.0,0.028476977840662252
75110,82348,2891739.44162064,30180.0,0.028476977840662252
75110,82348,2891739.44162064,38750.0,0.028476977840662252
75110,82348,2891739.44162064,40920.0,0.028476977840662252
75110,82348,2891739.44162064,33950.0,0.028476977840662252
75110,82348,2891739.44162064,28000.0,0.028476977840662252
75110,82348,2891739.44162064,30270.0,0.028476977840662252
75110,82348,2891739.44162064,26500.0,0.028476977840662252
75110,82348,2891739.44162064,30250.0,0.028476977840662252
75110,82348,2891739.44162064,22160.0,0.028476977840662252
75110,82348,2891739.44162064,34820.0,0.028476977840662252
75110,82348,2891739.44162064,32580.0,0.028476977840662252
75110,82348,2891739.44162064,30670.0,0.028476977840662252
75110,82348,2891739.44162064,35680.0,0.028476977840662252
75110,82348,2891739.44162064,30120.0,0.028476977840662252
75110,82348,2891739.44162064,38220.0,0.028476977840662252
75110,82348,2891739.44162064,35190.0,0.028476977840662252
75110,82348,2891739.44162064,34220.0,0.028476977840662252
75110,82348,2891739.44162064,32230.0,0.028476977840662252
75110,82348,2891739.44162064,31080.0,0.028476977840662252
75110,82348,2891739.44162064,29340.0,0.028476977840662252
75110,82348,2891739.44162064,29820.0,0.028476977840662252
75110,82348,2891739.44162064,28990.0,0.028476977840662252
75110,82348,2891739.44162064,33140.0,0.028476977840662252
75110,82348,2891739.44162064,19880.0,0.028476977840662252
75110,82348,2891739.44162064,20300.0,0.028476977840662252
75110,82348,2891739.44162064,26960.0,0.028476977840662252
75110,82348,2891739.44162064,22350.0,0.028476977840662252
75110,82348,2891739.44162064,18190.0,0.028476977840662252
75110,82348,2891739.44162064,25860.0,0.028476977840662252
75110,82348,2891739.44162064,23370.0,0.028476977840662252
75110,82348,2891739.44162064,25470.0,0.028476977840662252
75110,82348,2891739.44162064,30580.0,0.028476977840662252
75110,82348,2891739.44162064,23130.0,0.028476977840662252
75110,82348,2891739.44162064,22300.0,0.028476977840662252
75111,140759,3665441.55248808,24760.0,0.03840164901946223
75111,140759,3665441.55248808,24670.0,0.03840164901946223
75111,140759,3665441.55248808,28700.0,0.03840164901946223
75111,140759,3665441.55248808,34570.0,0.03840164901946223
75111,140759,3665441.55248808,36870.0,0.03840164901946223
75111,140759,3665441.55248808,35820.0,0.03840164901946223
75111,140759,3665441.55248808,35460.0,0.03840164901946223
75111,140759,3665441.55248808,31320.0,0.03840164901946223
75111,140759,3665441.55248808,23360.0,0.03840164901946223
75111,140759,3665441.55248808,18670.0,0.03840164901946223
75111,140759,3665441.55248808,17150.0,0.03840164901946223
75111,140759,3665441.55248808,10830.0,0.03840164901946223
75111,140759,3665441.55248808,27100.0,0.03840164901946223
75111,140759,3665441.55248808,30890.0,0.03840164901946223
75111,140759,3665441.55248808,35080.0,0.03840164901946223
75111,140759,3665441.55248808,24790.0,0.03840164901946223
75111,140759,3665441.55248808,30560.0,0.03840164901946223
75111,140759,3665441.55248808,35120.0,0.03840164901946223
75111,140759,3665441.55248808,28340.0,0.03840164901946223
75111,140759,3665441.55248808,34840.0,0.03840164901946223
75111,140759,3665441.55248808,34370.0,0.03840164901946223
75111,140759,3665441.55248808,38460.0,0.03840164901946223
75111,140759,3665441.55248808,41440.0,0.03840164901946223
75111,140759,3665441.55248808,32470.0,0.03840164901946223
75111,140759,3665441.55248808,30840.0,0.03840164901946223
75111,140759,3665441.55248808,32490.0,0.03840164901946223
75111,140759,3665441.55248808,38810.0,0.03840164901946223
75111,140759,3665441.55248808,35250.0,0.03840164901946223
75111,140759,3665441.55248808,28730.0,0.03840164901946223
75111,140759,3665441.55248808,22920.0,0.03840164901946223
75111,140759,3665441.55248808,31450.0,0.03840164901946223
75111,140759,3665441.55248808,18080.0,0.03840164901946223
75111,140759,3665441.55248808,28690.0,0.03840164901946223
75111,140759,3665441.55248808,25740.0,0.03840164901946223
75111,140759,3665441.55248808,27670.0,0.03840164901946223
75111,140759,3665441.55248808,29360.0,0.03840164901946223
75111,140759,3665441.55248808,27670.0,0.03840164901946223
75111,140759,3665441.55248808,30430.0,0.03840164901946223
75111,140759,3665441.55248808,37640.0,0.03840164901946223
75111,140759,3665441.55248808,31290.0,0.03840164901946223
75111,140759,3665441.55248808,37040.0,0.03840164901946223
75111,140759,3665441.55248808,37660.0,0.03840164901946223
75111,140759,3665441.55248808,32800.0,0.03840164901946223
75111,140759,3665441.55248808,30460.0,0.03840164901946223
75111,140759,3665441.55248808,30150.0,0.03840164901946223
75111,140759,3665441.55248808,32920.0,0.03840164901946223
75111,140759,3665441.55248808,31730.0,0.03840164901946223
75111,140759,3665441.55248808,24140.0,0.03840164901946223
75111,140759,3665441.55248808,26550.0,0.03840164901946223
75111,140759,3665441.55248808,28880.0,0.03840164901946223
75111,140759,3665441.55248808,37340.0,0.03840164901946223
75111,140759,3665441.55248808,34310.0,0.03840164901946223
75111,140759,3665441.55248808,32100.0,0.03840164901946223
75111,140759,3665441.55248808,35720.0,0.03840164901946223
75111,140759,3665441.55248808,29910.0,0.03840164901946223
75111,140759,3665441.55248808,32940.0,0.03840164901946223
75111,140759,3665441.55248808,33330.0,0.03840164901946223
75111,140759,3665441.55248808,34570.0,0.03840164901946223
75111,140759,3665441.55248808,30830.0,0.03840164901946223
75111,140759,3665441.55248808,31300.0,0.03840164901946223
75111,140759,3665441.55248808,29770.0,0.03840164901946223
75111,140759,3665441.55248808,31600.0,0.03840164901946223
75111,140759,3665441.55248808,37600.0,0.03840164901946223
75112,140701,16314782.6372674,20940.0,0.00862414186742523
75112,140701,16314782.6372674,34360.0,0.00862414186742523
75112,140701,16314782.6372674,31210.0,0.00862414186742523
75112,140701,16314782.6372674,34060.0,0.00862414186742523
75112,140701,16314782.6372674,35090.0,0.00862414186742523
75112,140701,16314782.6372674,36850.0,0.00862414186742523
75112,140701,16314782.6372674,30990.0,0.00862414186742523
75112,140701,16314782.6372674,35150.0,0.00862414186742523
75112,140701,16314782.6372674,30270.0,0.00862414186742523
75112,140701,16314782.6372674,18350.0,0.00862414186742523
75112,140701,16314782.6372674,16670.0,0.00862414186742523
75112,140701,16314782.6372674,31150.0,0.00862414186742523
75112,140701,16314782.6372674,34600.0,0.00862414186742523
75112,140701,16314782.6372674,39050.0,0.00862414186742523
75112,140701,16314782.6372674,29380.0,0.00862414186742523
75112,140701,16314782.6372674,31380.0,0.00862414186742523
75112,140701,16314782.6372674,36070.0,0.00862414186742523
75112,140701,16314782.6372674,22080.0,0.00862414186742523
75112,140701,16314782.6372674,29270.0,0.00862414186742523
75112,140701,16314782.6372674,24230.0,0.00862414186742523
75112,140701,16314782.6372674,34640.0,0.00862414186742523
75112,140701,16314782.6372674,18230.0,0.00862414186742523
75112,140701,16314782.6372674,36370.0,0.00862414186742523
75112,140701,16314782.6372674,36190.0,0.00862414186742523
75112,140701,16314782.6372674,33750.0,0.00862414186742523
75112,140701,16314782.6372674,28850.0,0.00862414186742523
75112,140701,16314782.6372674,37780.0,0.00862414186742523
75112,140701,16314782.6372674,32450.0,0.00862414186742523
75112,140701,16314782.6372674,35570.0,0.00862414186742523
75112,140701,16314782.6372674,35010.0,0.00862414186742523
75112,140701,16314782.6372674,36400.0,0.00862414186742523
75112,140701,16314782.6372674,28030.0,0.00862414186742523
75112,140701,16314782.6372674,31130.0,0.00862414186742523
75112,140701,16314782.6372674,33370.0,0.00862414186742523
75112,140701,16314782.6372674,18440.0,0.00862414186742523
75112,140701,16314782.6372674,39700.0,0.00862414186742523
75112,140701,16314782.6372674,42060.0,0.00862414186742523
75112,140701,16314782.6372674,29610.0,0.00862414186742523
75112,140701,16314782.6372674,28390.0,0.00862414186742523
75112,140701,16314782.6372674,26240.0,0.00862414186742523
75112,140701,16314782.6372674,30540.0,0.00862414186742523
75112,140701,16314782.6372674,24340.0,0.00862414186742523
75112,140701,16314782.6372674,27670.0,0.00862414186742523
75112,140701,16314782.6372674,26330.0,0.00862414186742523
75112,140701,16314782.6372674,44600.0,0.00862414186742523
75112,140701,16314782.6372674,40900.0,0.00862414186742523
75112,140701,16314782.6372674,34180.0,0.00862414186742523
75112,140701,16314782.6372674,37820.0,0.00862414186742523
75112,140701,16314782.6372674,32850.0,0.00862414186742523
75112,140701,16314782.6372674,40150.0,0.00862414186742523
75112,140701,16314782.6372674,32920.0,0.00862414186742523
75112,140701,16314782.6372674,34450.0,0.00862414186742523
75112,140701,16314782.6372674,15080.0,0.00862414186742523
75113,178809,7149311.09107136,23780.0,0.025010661547979245
75113,178809,7149311.09107136,23560.0,0.025010661547979245
75113,178809,7149311.09107136,31290.0,0.025010661547979245
75113,178809,7149311.09107136,18910.0,0.025010661547979245
75113,178809,7149311.09107136,34540.0,0.025010661547979245
75113,178809,7149311.09107136,36380.0,0.025010661547979245
75113,178809,7149311.09107136,31710.0,0.025010661547979245
75113,178809,7149311.09107136,17160.0,0.025010661547979245
75113,178809,7149311.09107136,14260.0,0.025010661547979245
75113,178809,7149311.09107136,18350.0,0.025010661547979245
75113,178809,7149311.09107136,14470.0,0.025010661547979245
75113,178809,7149311.09107136,22430.0,0.025010661547979245
75113,178809,7149311.09107136,25700.0,0.025010661547979245
75113,178809,7149311.09107136,22250.0,0.025010661547979245
75113,178809,7149311.09107136,20060.0,0.025010661547979245
75113,178809,7149311.09107136,22600.0,0.025010661547979245
75113,178809,7149311.09107136,28060.0,0.025010661547979245
75113,178809,7149311.09107136,27350.0,0.025010661547979245
75113,178809,7149311.09107136,24620.0,0.025010661547979245
75113,178809,7149311.09107136,14060.0,0.025010661547979245
75113,178809,7149311.09107136,32300.0,0.025010661547979245
75113,178809,7149311.09107136,22780.0,0.025010661547979245
75113,178809,7149311.09107136,19640.0,0.025010661547979245
75113,178809,7149311.09107136,28490.0,0.025010661547979245
75113,178809,7149311.09107136,27470.0,0.025010661547979245
75113,178809,7149311.09107136,27870.0,0.025010661547979245
75113,178809,7149311.09107136,28710.0,0.025010661547979245
75113,178809,7149311.09107136,27790.0,0.025010661547979245
75113,178809,7149311.09107136,30500.0,0.025010661547979245
75113,178809,7149311.09107136,25650.0,0.025010661547979245
75113,178809,7149311.09107136,18020.0,0.025010661547979245
75113,178809,7149311.09107136,16120.0,0.025010661547979245
75113,178809,7149311.09107136,25460.0,0.025010661547979245
75113,178809,7149311.09107136,23250.0,0.025010661547979245
75113,178809,7149311.09107136,21970.0,0.025010661547979245
75113,178809,7149311.09107136,19940.0,0.025010661547979245
75113,178809,7149311.09107136,17100.0,0.025010661547979245
75113,178809,7149311.09107136,20890.0,0.025010661547979245
75113,178809,7149311.09107136,22990.0,0.025010661547979245
75113,178809,7149311.09107136,22490.0,0.025010661547979245
75113,178809,7149311.09107136,32380.0,0.025010661547979245
75113,178809,7149311.09107136,24210.0,0.025010661547979245
75113,178809,7149311.09107136,23690.0,0.025010661547979245
75113,178809,7149311.09107136,15140.0,0.025010661547979245
75113,178809,7149311.09107136,18520.0,0.025010661547979245
75113,178809,7149311.09107136,25110.0,0.025010661547979245
75113,178809,7149311.09107136,21550.0,0.025010661547979245
75113,178809,7149311.09107136,33420.0,0.025010661547979245
75113,178809,7149311.09107136,31770.0,0.025010661547979245
75113,178809,7149311.09107136,29660.0,0.025010661547979245
75113,178809,7149311.09107136,34600.0,0.025010661547979245
75113,178809,7149311.09107136,34150.0,0.025010661547979245
75113,178809,7149311.09107136,26990.0,0.025010661547979245
75113,178809,7149311.09107136,32710.0,0.025010661547979245
75113,178809,7149311.09107136,17650.0,0.025010661547979245
75113,178809,7149311.09107136,33320.0,0.025010661547979245
75113,178809,7149311.09107136,33120.0,0.025010661547979245
75113,178809,7149311.09107136,37040.0,0.025010661547979245
75113,178809,7149311.09107136,30450.0,0.025010661547979245
75113,178809,7149311.09107136,37540.0,0.025010661547979245
75113,178809,7149311.09107136,27030.0,0.025010661547979245
75113,178809,7149311.09107136,35590.0,0.025010661547979245
75113,178809,7149311.09107136,23930.0,0.025010661547979245
75113,178809,7149311.09107136,39270.0,0.025010661547979245
75113,178809,7149311.09107136,29210.0,0.025010661547979245
75113,178809,7149311.09107136,33990.0,0.025010661547979245
75113,178809,7149311.09107136,39330.0,0.025010661547979245
75113,178809,7149311.09107136,38030.0,0.025010661547979245
75114,138518,5614877.30907921,35160.0,0.024669817767169647
75114,138518,5614877.30907921,44700.0,0.024669817767169647
75114,138518,5614877.30907921,37210.0,0.024669817767169647
75114,138518,5614877.30907921,32760.0,0.024669817767169647
75114,138518,5614877.30907921,42170.0,0.024669817767169647
75114,138518,5614877.30907921,40260.0,0.024669817767169647
75114,138518,5614877.30907921,41350.0,0.024669817767169647
75114,138518,5614877.30907921,33940.0,0.024669817767169647
75114,138518,5614877.30907921,45760.0,0.024669817767169647
75114,138518,5614877.30907921,42740.0,0.024669817767169647
75114,138518,5614877.30907921,39880.0,0.024669817767169647
75114,138518,5614877.30907921,30630.0,0.024669817767169647
75114,138518,5614877.30907921,31840.0,0.024669817767169647
75114,138518,5614877.30907921,30270.0,0.024669817767169647
75114,138518,5614877.30907921,44080.0,0.024669817767169647
75114,138518,5614877.30907921,18840.0,0.024669817767169647
75114,138518,5614877.30907921,26490.0,0.024669817767169647
75114,138518,5614877.30907921,15430.0,0.024669817767169647
75114,138518,5614877.30907921,35990.0,0.024669817767169647
75114,138518,5614877.30907921,27150.0,0.024669817767169647
75114,138518,5614877.30907921,40420.0,0.024669817767169647
75114,138518,5614877.30907921,38430.0,0.024669817767169647
75114,138518,5614877.30907921,34670.0,0.024669817767169647
75114,138518,5614877.30907921,38790.0,0.024669817767169647
75114,138518,5614877.30907921,38190.0,0.024669817767169647
75114,138518,5614877.30907921,38340.0,0.024669817767169647
75114,138518,5614877.30907921,37470.0,0.024669817767169647
75114,138518,5614877.30907921,36640.0,0.024669817767169647
75114,138518,5614877.30907921,38600.0,0.024669817767169647
75114,138518,5614877.30907921,34580.0,0.024669817767169647
75114,138518,5614877.30907921,38110.0,0.024669817767169647
75114,138518,5614877.30907921,19060.0,0.024669817767169647
75114,138518,5614877.30907921,17160.0,0.024669817767169647
75114,138518,5614877.30907921,13620.0,0.024669817767169647
75114,138518,5614877.30907921,17620.0,0.024669817767169647
75114,138518,5614877.30907921,30100.0,0.024669817767169647
75114,138518,5614877.30907921,27180.0,0.024669817767169647
75114,138518,5614877.30907921,30930.0,0.024669817767169647
75114,138518,5614877.30907921,32630.0,0.024669817767169647
75114,138518,5614877.30907921,16950.0,0.024669817767169647
75114,138518,5614877.30907921,29660.0,0.024669817767169647
75114,138518,5614877.30907921,19620.0,0.024669817767169647
75114,138518,5614877.30907921,35950.0,0.024669817767169647
75114,138518,5614877.30907921,36440.0,0.024669817767169647
75114,138518,5614877.30907921,28290.0,0.024669817767169647
75114,138518,5614877.30907921,30310.0,0.024669817767169647
75114,138518,5614877.30907921,26940.0,0.024669817767169647
75114,138518,5614877.30907921,17380.0,0.024669817767169647
75114,138518,5614877.30907921,20390.0,0.024669817767169647
75114,138518,5614877.30907921,25900.0,0.024669817767169647
75114,138518,5614877.30907921,25000.0,0.024669817767169647
75114,138518,5614877.30907921,26460.0,0.024669817767169647
75114,138518,5614877.30907921,36130.0,0.024669817767169647
75114,138518,5614877.30907921,33280.0,0.024669817767169647
75114,138518,5614877.30907921,38100.0,0.024669817767169647
75114,138518,5614877.30907921,31090.0,0.024669817767169647
75115,230390,8494994.08101075,16520.0,0.02712067810794611
75115,230390,8494994.08101075,23460.0,0.02712067810794611
75115,230390,8494994.08101075,28190.0,0.02712067810794611
75115,230390,8494994.08101075,16970.0,0.02712067810794611
75115,230390,8494994.08101075,27080.0,0.02712067810794611
75115,230390,8494994.08101075,38230.0,0.02712067810794611
75115,230390,8494994.08101075,32560.0,0.02712067810794611
75115,230390,8494994.08101075,32280.0,0.02712067810794611
75115,230390,8494994.08101075,37100.0,0.02712067810794611
75115,230390,8494994.08101075,33090.0,0.02712067810794611
75115,230390,8494994.08101075,36640.0,0.02712067810794611
75115,230390,8494994.08101075,35120.0,0.02712067810794611
75115,230390,8494994.08101075,45200.0,0.02712067810794611
75115,230390,8494994.08101075,36830.0,0.02712067810794611
75115,230390,8494994.08101075,33300.0,0.02712067810794611
75115,230390,8494994.08101075,33230.0,0.02712067810794611
75115,230390,8494994.08101075,35000.0,0.02712067810794611
75115,230390,8494994.08101075,33710.0,0.02712067810794611
75115,230390,8494994.08101075,36000.0,0.02712067810794611
75115,230390,8494994.08101075,33790.0,0.02712067810794611
75115,230390,8494994.08101075,40200.0,0.02712067810794611
75115,230390,8494994.08101075,40100.0,0.02712067810794611
75115,230390,8494994.08101075,38790.0,0.02712067810794611
75115,230390,8494994.08101075,39310.0,0.02712067810794611
75115,230390,8494994.08101075,42320.0,0.02712067810794611
75115,230390,8494994.08101075,30780.0,0.02712067810794611
75115,230390,8494994.08101075,28760.0,0.02712067810794611
75115,230390,8494994.08101075,37480.0,0.02712067810794611
75115,230390,8494994.08101075,41140.0,0.02712067810794611
75115,230390,8494994.08101075,39490.0,0.02712067810794611
75115,230390,8494994.08101075,29170.0,0.02712067810794611
75115,230390,8494994.08101075,15840.0,0.02712067810794611
75115,230390,8494994.08101075,21990.0,0.02712067810794611
75115,230390,8494994.08101075,43490.0,0.02712067810794611
75115,230390,8494994.08101075,42520.0,0.02712067810794611
75115,230390,8494994.08101075,34480.0,0.02712067810794611
75115,230390,8494994.08101075,36700.0,0.02712067810794611
75115,230390,8494994.08101075,43010.0,0.02712067810794611
75115,230390,8494994.08101075,43260.0,0.02712067810794611
75115,230390,8494994.08101075,45170.0,0.02712067810794611
75115,230390,8494994.08101075,30760.0,0.02712067810794611
75115,230390,8494994.08101075,39110.0,0.02712067810794611
75115,230390,8494994.08101075,48810.0,0.02712067810794611
75115,230390,8494994.08101075,56670.0,0.02712067810794611
75115,230390,8494994.08101075,43240.0,0.02712067810794611
75115,230390,8494994.08101075,37330.0,0.02712067810794611
75115,230390,8494994.08101075,45580.0,0.02712067810794611
75115,230390,8494994.08101075,38370.0,0.02712067810794611
75115,230390,8494994.08101075,36650.0,0.02712067810794611
75115,230390,8494994.08101075,41240.0,0.02712067810794611
75115,230390,8494994.08101075,36140.0,0.02712067810794611
75115,230390,8494994.08101075,43640.0,0.02712067810794611
75115,230390,8494994.08101075,40230.0,0.02712067810794611
75115,230390,8494994.08101075,43850.0,0.02712067810794611
75115,230390,8494994.08101075,32880.0,0.02712067810794611
75115,230390,8494994.08101075,36130.0,0.02712067810794611
75115,230390,8494994.08101075,37070.0,0.02712067810794611
75115,230390,8494994.08101075,36320.0,0.02712067810794611
75115,230390,8494994.08101075,40510.0,0.02712067810794611
75115,230390,8494994.08101075,31700.0,0.02712067810794611
75115,230390,8494994.08101075,51530.0,0.02712067810794611
75115,230390,8494994.08101075,47630.0,0.02712067810794611
75115,230390,8494994.08101075,39430.0,0.02712067810794611
75115,230390,8494994.08101075,36260.0,0.02712067810794611
