code_commune;superficie_km2
75106;2.1530955863928303
75115;8.49499408101075
75109;2.1783032748713698
75101;1.8246128604866598
75116;16.3725421289739
75119;6.79265112902648
75113;7.14931109107136
75110;2.89173944162064
75118;5.99605130811905
75103;1.17088282818778
75102;0.99115374474596
75108;3.88003639704363
75120;5.98344603718297
75117;5.66883450445393
75112;16.3147826372674
75111;3.66544155248808
75114;5.61487730907921
75107;4.09005718546976
75104;1.60058563150251
75105;2.5393746228453202
